model,task,replicate,metric,value
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,timestamp,1715740936.217164
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,trainer/loss,0.002231856808066368
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,trainer/epoch,9.0
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,trainer/lr/pg2,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,epoch,9
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,trainer/globalstep,950
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,timer/epoch,15.235452890396118
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,test/accuracy,0.9654638171195984
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,test/mcc,0.0223851707460794
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,timer/step,0.14839887619018555
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,trainer/lr/pg1,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,timer/validation,1.6017959117889404
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,train/mcc,0.9965307504931321
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,train/loss,0.006919101811945438
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,1,wandb,runtime, 1427
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,timer/epoch,15.303205013275146
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,val/accuracy,0.9531365036964417
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,timer/validation,1.6199119091033936
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,runtime,367.4982714653015
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,val/loss,0.16327860951423645
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,test/loss,0.1504388004541397
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,timer/step,0.14785194396972656
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,test/mcc,0.023144153346909065
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,train/accuracy,0.9976562261581421
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,trainer/loss,0.027214698493480682
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,test/accuracy,0.957051157951355
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,trainer/epoch,9.0
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,trainer/lr/pg2,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,epoch,8
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,val/mcc,0.9076732672477521
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,timestamp,1715741129.6312354
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,train/loss,0.008844345808029175
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,trainer/globalstep,950
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,step,845
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,train/mcc,0.9952799695468777
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,trainer/lr/pg1,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,2,wandb,runtime, 364
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,timer/step,0.14752674102783203
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,timer/epoch,15.254018783569336
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,trainer/loss,0.003974998369812965
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,trainer/epoch,9.0
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,timer/validation,1.6219687461853027
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,trainer/lr/pg2,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,step,845
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,val/loss,0.20881615579128265
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,timestamp,1715741323.5886059
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,train/loss,0.006427864544093609
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,train/accuracy,0.9984375238418579
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,trainer/lr/pg1,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,val/mcc,0.9001509784597922
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,runtime,362.6955108642578
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,val/accuracy,0.9490774869918823
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,test/accuracy,0.9559442400932312
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,trainer/globalstep,950
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,epoch,8
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,test/mcc,0.021609453979858907
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,test/loss,0.15929049253463745
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,train/mcc,0.9968588151831116
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,3,wandb,runtime, 360
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,step,845
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,timer/step,0.14789128303527832
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,train/loss,0.0085627855733037
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,trainer/lr/pg2,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,runtime,398.1782195568085
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,timer/epoch,15.310745477676392
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,trainer/loss,0.0036012264899909496
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,trainer/lr/pg1,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,timer/validation,1.622596263885498
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,epoch,8
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,val/mcc,0.9117476566952865
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,test/mcc,0.020096854028058223
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,val/loss,0.14885084331035614
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,timestamp,1715741516.4467916
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,val/accuracy,0.955719530582428
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,test/accuracy,0.9486384987831116
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,trainer/epoch,9.0
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,test/loss,0.17402420938014984
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,train/mcc,0.9949509213772577
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,train/accuracy,0.9974917769432068
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,trainer/globalstep,950
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,4,wandb,runtime, 394
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,timestamp,1715741709.8154433
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,val/accuracy,0.9571955800056458
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,test/accuracy,0.9573832154273987
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,trainer/epoch,9.0
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,trainer/lr/pg1,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,epoch,9
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,test/loss,0.16162090003490448
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,train/loss,0.006606067065149546
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,runtime,360.83851528167725
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,val/loss,0.16288340091705322
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,timer/step,0.1480240821838379
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,timer/epoch,15.258779525756836
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,trainer/loss,0.001943773590028286
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,step,845
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,val/mcc,0.9144190536312321
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,train/accuracy,0.9981085658073425
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,trainer/lr/pg2,0.0003229912224053664
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,timer/validation,1.6084957122802734
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,trainer/globalstep,950
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,test/mcc,0.023555637190318845
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,train/mcc,0.9961904591026927
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_nontata_promoters,5,wandb,runtime, 358
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,val/mcc,0.6240146665352538
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,test/loss,0.40713003277778625
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,train/mcc,0.9399880392180332
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,timestamp,1715743967.7367692
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,train/loss,0.09032763540744781
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,timer/epoch,208.69048976898193
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,epoch,4
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,trainer/loss,0.0666968822479248
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,trainer/lr/pg2,0.0002645330224070505
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,timer/validation,7.193610191345215
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,test/mcc,0.004089407460111852
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,val/accuracy,0.8117445111274719
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,trainer/lr/pg1,0.0002645330224070505
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,val/loss,0.6649089455604553
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,timer/step,0.4158589839935303
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,test/accuracy,0.8183222413063049
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,trainer/epoch,9.0
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,train/accuracy,0.9699592590332031
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,trainer/globalstep,4910
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,step,4013
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,runtime,4617.584752082825
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,1,wandb,runtime, 4614
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,runtime,4407.461140394211
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,test/loss,0.40319281816482544
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,train/loss,0.09464853256940842
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,trainer/loss,0.08462230861186981
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,timer/validation,7.24003267288208
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,val/mcc,0.6210950551207668
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,test/mcc,0.004684583832795047
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,train/mcc,0.9375261654808257
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,trainer/epoch,9.0
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,train/accuracy,0.968734085559845
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,trainer/globalstep,4910
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,epoch,3
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,timestamp,1715746152.8031085
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,timer/epoch,208.7965235710144
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,val/accuracy,0.8103139996528625
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,trainer/lr/pg1,0.0002645330224070505
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,step,4013
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,timer/step,0.41673970222473145
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,test/accuracy,0.819123387336731
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,trainer/lr/pg2,0.0002645330224070505
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,val/loss,0.6407148241996765
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,2,wandb,runtime, 4404
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,val/mcc,0.6243023768346591
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,runtime,4423.360921621323
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,test/loss,0.46576210856437683
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,timestamp,1715748334.0357616
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,trainer/loss,0.07688509672880173
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,timer/validation,7.205256700515747
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,epoch,6
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,val/loss,0.6470627784729004
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,train/mcc,0.9385309455166331
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,timer/step,0.41489171981811523
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,timer/epoch,208.3044035434723
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,trainer/epoch,9.0
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,step,4013
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,trainer/lr/pg1,0.0002645330224070505
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,trainer/lr/pg2,0.0002645330224070505
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,trainer/globalstep,4910
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,test/mcc,0.004489988213815197
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,train/loss,0.0927952378988266
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,val/accuracy,0.8121021389961243
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,test/accuracy,0.8206397294998169
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,train/accuracy,0.9692193865776062
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,3,wandb,runtime, 4420
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,timestamp,1715748929.760231
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,timer/step,0.4155700206756592
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,trainer/loss,0.4524497389793396
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,timer/validation,3.0787439346313477
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,runtime,948.3077619075775
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,train/loss,0.4386558532714844
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,timer/epoch,208.34284663200378
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,train/accuracy,0.797646701335907
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,trainer/globalstep,1239
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,val/mcc,0.587763429455433
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,epoch,2
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,val/loss,0.4489399790763855
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,val/accuracy,0.7878549695014954
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,trainer/lr/pg1,0.0009288791410068857
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,trainer/lr/pg2,0.0009288791410068857
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,step,764
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,trainer/epoch,2.0
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,4,train/mcc,0.5988678271698491
mamba_char_4k_d256_8L_lr-1e-3_batch_size-256_rc_aug-true,human_ocr_ensembl,5,wandb,runtime, 20
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,timer/validation,3.5499095916748047
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,timestamp,1715736759.3868604
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,runtime,2181.4104464054108
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,step,1095
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,timer/step,0.12935805320739746
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,trainer/globalstep,2630
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,trainer/lr/pg1,3.180434979745095e-05
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,trainer/lr/pg2,3.180434979745095e-05
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,trainer/loss,0.06701412796974182
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,trainer/epoch,9.0
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,epoch,4
mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,demo_coding_vs_intergenomic_seqs,1,val/accuracy,0.8937333226203918
