tokenizer,dataset,num_tokens_min,num_tokens_max,num_tokens_mean,num_tokens_std,num_nuc_min,num_nuc_max,num_nuc_mean,num_nuc_std,fertility_min,fertility_max,fertility_mean,fertility_std
mouse_4096.json,prom/prom_300_notata,42,83,65.39555262414021,3.776037589760314,300,300,300.0,0.0,1.4,2.7666666666666666,2.179851754138007,0.12586791965867714
hg38_4096.json,prom/prom_300_notata,33,77,64.6250117780081,3.4809034670783547,300,300,300.0,0.0,1.1,2.566666666666667,2.154167059266937,0.11603011556927852
bacteria_4096.json,prom/prom_300_notata,53,73,62.08576745500801,2.0691829309765852,300,300,300.0,0.0,1.7666666666666666,2.433333333333333,2.0695255818336005,0.0689727643658862
gpt-tokenizer.json,prom/prom_300_notata,139,176,158.9254216526901,3.7478846434572044,300,300,300.0,0.0,4.633333333333334,5.866666666666666,5.29751405508967,0.12492948811524013
yeast_4096.json,prom/prom_300_all,53,78,64.31827012416589,3.1170222893743276,300,300,300.0,0.0,1.7666666666666666,2.6,2.143942337472197,0.10390074297914424
tokenizer_DNABERT2.json,prom/prom_300_all,46,78,65.4646084973393,3.0491406428601695,300,300,300.0,0.0,1.5333333333333334,2.6,2.182153616577977,0.10163802142867233
mouse_4096.json,prom/prom_300_all,41,83,65.1074626235324,3.8884729919384564,300,300,300.0,0.0,1.3666666666666667,2.7666666666666666,2.170248754117747,0.12961576639794856
hg38_4096.json,prom/prom_300_all,33,77,64.35074752935215,3.6134291329685095,300,300,300.0,0.0,1.1,2.566666666666667,2.1450249176450717,0.120447637765617
bacteria_4096.json,prom/prom_300_all,53,73,62.04668890953628,2.0765407160955665,300,300,300.0,0.0,1.7666666666666666,2.433333333333333,2.0682229636512095,0.06921802386985224
gpt-tokenizer.json,prom/prom_300_all,138,176,158.79842047470225,3.789208071780305,300,300,300.0,0.0,4.6,5.866666666666666,5.293280682490074,0.12630693572601012
yeast_4096.json,mouse/0,18,27,22.38700216116085,1.49254674375778,101,101,101.0,0.0,1.7821782178217822,2.6732673267326734,2.2165348674416685,0.14777690532255242
tokenizer_DNABERT2.json,mouse/0,16,30,24.033189255943192,1.5038350598683388,101,101,101.0,0.0,1.5841584158415842,2.9702970297029703,2.3795236887072466,0.14889456038300386
mouse_4096.json,mouse/0,14,30,22.734177215189874,1.818210813175472,101,101,101.0,0.0,1.386138613861386,2.9702970297029703,2.2509086351673138,0.18002087259163085
hg38_4096.json,mouse/0,16,29,22.568385304106204,1.7158501175207699,101,101,101.0,0.0,1.5841584158415842,2.871287128712871,2.234493594465961,0.16988615024958115
bacteria_4096.json,mouse/0,17,26,21.493053411546775,1.2328920301440986,101,101,101.0,0.0,1.683168316831683,2.5742574257425743,2.1280250902521556,0.12206851783604933
gpt-tokenizer.json,mouse/0,44,61,53.92435937017598,1.9795517936126903,101,101,101.0,0.0,4.356435643564357,6.03960396039604,5.339045482195642,0.1959952270903653
yeast_4096.json,mouse/1,12,39,19.99614472123369,1.7148441886947052,101,101,101.0,0.0,1.188118811881188,3.8613861386138613,1.9798163090330385,0.16978655333610945
tokenizer_DNABERT2.json,mouse/1,10,39,21.68870477461447,1.7001984620285753,101,101,101.0,0.0,0.9900990099009901,3.8613861386138613,2.1473965123380663,0.16833648138896784
